,flag,tokenized_without_stopwords
4920,0,"['hopeing', 'wasn‰û÷t', 'pissed', 'remember', 'gone', 'sisters', 'something']"
4921,1,"['got', 'takes', 'take', 'part', 'wrc', 'rally', 'oz', 'u', 'lucozade', 'energy', 'text', 'rally', 'le', '25p', 'see', 'packs', 'lucozade.co.uk/wrc', 'itcould', 'u']"
4922,1,"['hi', 'sexychat', 'girls', 'waiting', 'text', 'text', 'great', 'night', 'chatting', 'send', 'stop', 'stop', 'service']"
4923,0,"['good', 'morning', 'boytoy', ""'s"", 'yummy', 'lips', ""'s"", 'sexy', 'buns', 'think', 'crave', 'need']"
4924,0,"['match', 'started.india', 'lt', 'gt']"
4925,0,"['free', 'call', 'sir']"
4926,0,"['hey', 'want', 'anything', 'buy']"
4927,0,"['hey', 'babe', ""'s"", 'going', 'ever', 'figure', 'going', 'new', 'years']"
4928,0,"['k', 'k.', 'congratulation']"
4929,0,"['g', 'wants', 'know', 'fuck']"
4930,0,"['cancelled', 'yeah', 'baby', 'well', 'sounds', 'important', 'understand', 'darlin', 'give', 'ring', 'later', 'fone', 'love', 'kate', 'x']"
4931,0,"['tomarrow', 'want', 'got', 'court', 'ltdecimal', 'gt', 'come', 'bus', 'stand']"
4932,0,"['ìï', 'go', 'home', 'liao', 'ask', 'dad', 'pick']"
4933,0,"['omg', 'make', 'wedding', 'chapel', 'frontierville', 'get', 'good', 'stuff']"
4934,0,"[""'m"", 'eatin', 'lor', 'goin', 'back', 'work', 'soon', 'e', 'mountain', 'deer', 'show', 'huh', 'watch', 'b4', 'liao', 'nice']"
4935,0,"['check', 'mail.i', 'mailed', 'varma', 'kept', 'copy', 'regarding', 'membership.take', 'care.insha', 'allah']"
4936,0,"['wrong', 'phone', 'phone', 'answer', 'one', 'assume', 'people', ""n't"", 'well']"
4937,0,"['anyway', ""n't"", 'think', 'secure', 'anything', 'lem', 'know', 'want', 'drive', 'south', 'chill']"
4938,0,"[""'m"", 'already', 'back', 'home', 'probably']"
4939,1,"['great', 'news', 'call', 'freefone', 'claim', 'guaranteed', 'å£1000', 'cash', 'å£2000', 'gift', 'speak', 'live', 'operator']"
4940,1,"['hi', 'amy', 'sending', 'free', 'phone', 'number', 'couple', 'days', 'give', 'access', 'adult', 'parties']"
4941,0,"['bus', 'way', 'calicut']"
4942,0,"['hi', 'probably', 'much', 'fun', 'get', 'message', 'thought', 'id', 'txt', 'u', 'cos', 'im', 'bored', 'james', 'farting', 'night']"
4943,0,"['hi', 'baby', 'im', 'sat', 'bloody', 'bus', 'mo', 'wont', 'home', '7:30', 'wan', 'na', 'somethin', 'later', 'call', 'later', 'ortxt', 'back', 'jess', 'xx']"
4944,1,"['welcome', 'select', 'o2', 'service', 'added', 'benefits', 'call', 'specially', 'trained', 'advisors', 'free', 'mobile', 'dialling']"
4945,0,"['lost', 'pounds', 'since', 'doc', 'visit', 'last', 'week', 'woot', 'woot', ""'m"", 'gon', 'na', 'celebrate', 'stuffing', 'face']"
4946,0,"['u', 'coming', 'back', 'dinner', 'rite', 'dad', 'ask', 'confirm', 'wif', 'u']"
4947,0,"['masters', 'buy', 'bb', 'cos', 'sale', ""'s"", 'bf']"
4948,0,"['ahhhh', 'woken', 'bad', 'dream', 'u', 'thoso', 'dont', 'like', 'u', 'right', 'didnt', 'know', 'anything', 'comedy', 'night', 'guess', 'im']"
4949,0,"[""'m"", 'vivek', 'got', 'call', 'number']"
4950,0,"[""n't"", 'u', 'call', 'lunch']"
4951,0,"['mean', 'left', 'early', 'check', 'cos', ""'m"", 'working', '9-6']"
4952,0,"['want', 'lt', 'gt', 'rs', 'da']"
4953,0,"['bit', 'ur', 'smile', 'hppnss', 'drop', 'ur', 'tear', 'sorrow', 'part', 'ur', 'heart', 'life', 'heart', 'like', 'mine', 'wil', 'care', 'u', 'forevr', 'goodfriend']"
4954,0,"['yup', 'ok']"
4955,0,"['want', 'see', 'pretty', 'pussy']"
4956,1,"['dear', 'voucher', 'holder', 'next', 'meal', 'us', 'use', 'following', 'link', 'pc', 'enjoy', 'dining', 'experiencehttp', '//www.vouch4me.com/etlp/dining.asp']"
4957,0,"['people', 'game', ""'m"", 'mall', 'iouri', 'kaila']"
4958,1,"['urgent', 'trying', 'contact', 'u.', 'todays', 'draw', 'shows', 'å£2000', 'prize', 'guaranteed', 'call', 'land', 'line', 'claim', 'valid', '12hrs']"
4959,1,"['donate', 'å£2.50', 'unicef', ""'s"", 'asian', 'tsunami', 'disaster', 'support', 'fund', 'texting', 'donate', '864233.', 'å£2.50', 'added', 'next', 'bill']"
4960,0,"['future', 'planned', 'tomorrow', '.....', 'result', 'today', 'best', 'present', 'enjoy', 'future']"
4961,0,"['cme', 'want', 'go', 'hos', '2morow', 'wil', 'cme', 'got', 'dear', 'didnt', 'say', 'time']"
4962,0,"['supposed', 'meet', 'discuss', 'abt', 'trip', 'thought', 'xuhui', 'told', 'afternoon', 'thought', 'go', 'lesson']"
4963,0,"['hey', 'come', 'online', 'use', 'msn']"
4964,0,"[""'m"", 'fine', 'hope', 'good', 'take', 'care']"
4965,0,"['oops', 'shower', 'u', 'called', 'hey', 'parking', 'garage', 'collapsed', 'university', 'hospital', 'see', ""'m"", 'crazy', 'stuff', 'like', 'happen']"
4966,0,"['aiyo', 'u', 'poor', 'thing', 'u', 'dun', 'wan', 'eat', 'u', 'bathe', 'already']"
4967,0,"['yar', 'tot', 'u', 'knew', 'dis', 'would', 'happen', 'long', 'ago', 'already']"
4968,0,"['gorgeous', 'keep', 'pix', 'cumming', 'thank']"
4969,0,"['boy', 'late', 'home', 'father', '\\power', 'frndship\\']"
4970,0,"['jade', 'paul', 'didnåõt', 'u', 'txt', 'u', 'remember', 'barmed', 'want', 'talk', 'u', 'txt']"
4971,0,"['spending', 'new', 'years', 'brother', 'family', 'lets', 'plan', 'meet', 'next', 'week', 'ready', 'spoiled']"
4972,0,"['u', 'today']"
4973,0,"['said', 'okay', 'sorry']"
4974,0,"['slept', 'thinkthis', 'time', 'lt', 'gt', 'pm', 'dangerous']"
4975,0,"['networking', 'job']"
4976,1,"['goldviking', '29/m', 'inviting', 'friend', 'reply', 'yes-762', 'no-762', 'see', 'www.sms.ac/u/goldviking', 'stop', 'send', 'stop', 'frnd']"
4977,0,"['dont', 'let', 'studying', 'stress', 'l8r']"
4978,0,"[""'s"", 'u', 'haf', 'keep', 'busy']"
4979,0,"['rushing', ""'m"", 'working', ""'m"", 'school', 'rush', 'go', 'hungry']"
4980,0,['channel']
4981,0,"['telling', 'coulda', 'real', 'valentine', ""n't"", 'u', 'never', 'pick', 'nothing']"
4982,1,"['phony', 'å£350', 'award', 'todays', 'voda', 'numbers', 'ending', 'xxxx', 'selected', 'receive', 'å£350', 'award', 'match', 'please', 'call', 'quoting', 'claim', 'code', 'standard', 'rates', 'app']"
4983,0,"['made', 'eta', 'taunton', '12:30', 'planned', 'hope', 'that‰û÷s', 'still', 'okday', 'good', 'see', '-xx']"
4984,0,"[""'m"", 'hungry', 'buy', 'smth', 'home']"
4985,0,"['\\hey', 'kate', 'hope', 'ur', 'ok', 'give', 'u', 'buz', 'wedlunch', 'go', 'outsomewhere', 'adrink', 'town', 'cud', 'go', '2watershd', 'bit', 'ppl', 'fromwrk', 'bthere', 'love', 'petexxx.\\']"
4986,0,"['drive', 'read', 'need', 'write']"
4987,0,"['looked', 'addie', 'goes', 'back', 'monday', 'sucks']"
4988,0,"['happy', 'new', 'year', 'hope', 'good', 'semester']"
4989,0,"['esplanade', 'lor', 'else']"
4990,0,['talk']
4991,0,"['hmph', 'go', 'head', 'big', 'baller']"
4992,0,"['well', 'like', 'actually', 'called', 'someone', 'punto', 'woulda', 'worse']"
4993,0,"['nope', 'since', 'ayo', 'travelled', 'forgotten', 'guy']"
4994,0,"['still', 'around', 'looking', 'pick', 'later']"
4995,1,"['cds', '4u', 'congratulations', 'ur', 'awarded', 'å£500', 'cd', 'gift', 'vouchers', 'å£125', 'gift', 'guaranteed', 'freeentry', 'å£100', 'wkly', 'draw', 'xt', 'music', 'tncs', 'www.ldew.com1win150ppmx3age16']"
4996,0,"[""'s"", 'someone', 'year', 'lt', 'gt', 'toyota', 'camry', 'like', 'mr', 'olayiwola', ""'s"", 'mileage', 'lt', 'gt', 'k.its', 'clean', 'need', 'know', 'much', 'sell', 'raise', 'dough', 'soon', 'landing', 'sell', 'holla', 'back']"
4997,0,"['guess', 'pub', 'im', 'im', 'happy', 'pig', 'clover', 'whatever', 'saying']"
4998,0,"['ill', 'b', 'soon']"
4999,0,"['oh', 'k.', 'come', 'tomorrow']"
5000,0,"['go', 'fool', 'dont', 'cheat', 'others', 'ok']"
5001,0,"['mobile', 'number.pls', 'sms', 'ur', 'mail', 'id.convey', 'regards', 'achanamma.rakhesh.qatar']"
5002,0,"['way', ""'rencontre"", 'meet', 'mountains', 'dont', '....']"
5003,1,"['guaranteed', 'å£1000', 'cash', 'å£2000', 'prize', 'claim', 'yr', 'prize', 'call', 'customer', 'service', 'representative', '10am-7pm', 'cost', '10p']"
5004,0,"['u', 'attend', 'ur', 'driving', 'lesson', 'many', 'times', 'wk', 'n', 'day']"
5005,0,"['uncle', 'g', 'checking', 'rewarding', 'month']"
5006,0,"['hello', 'boytoy', 'geeee', ""'m"", 'missing', 'today', 'like', 'send', 'tm', 'remind', ""'m"", 'thinking', 'loved', 'loving', 'kiss']"
5007,0,"['think', 'two', 'still', 'need', 'get', 'cash', 'def', 'ready']"
5008,0,"['hey', 'gals', 'u', 'wan', 'na', 'meet', 'dinner', 'nìâte']"
5009,1,"['dear', '0776xxxxxxx', 'u', ""'ve"", 'invited', 'xchat', 'final', 'attempt', 'contact', 'u', 'txt', 'chat', '150p/msgrcvdhg/suite342/2lands/row/w1j6hl', 'ldn', '18yrs']"
5010,0,"['babe', 'talking', 'think', 'good', 'boy', 'missing', 'love']"
5011,0,"['great', 'office', 'today']"
5012,0,"[""'s"", 'cool', 'last', 'little', 'getting', 'time', 'soon']"
5013,0,"['sad', 'puppy', 'noise']"
5014,0,"['yes', 'possible', 'dint', 'try', 'pls', 'dont', 'tell', 'one', 'k']"
5015,0,"['anyway', 'holla', 'whenever', ""'re"", 'around', 'need', 'excuse', 'go', 'creep', 'people', 'sarasota']"
5016,0,['happen']
5017,0,"['gon', 'na', 'ask', 'lol', 'think']"
5018,1,"['ur', 'cash-balance', 'currently', 'pounds', 'maximize', 'ur', 'cash-in', 'send', 'go', '150p/meg', 'cc', 'hg/suite342/2lands', 'row/w1j6hl']"
5019,1,"['private', 'account', 'statement', 'shows', 'un-redeemed', 's.i.m', 'points', 'call', 'identifier', 'code:4xx26', 'expires', '13/10/04']"
5020,0,"['go', 'chase', 'run', ""'s"", 'crossing', 'street']"
5021,1,"[""'d"", 'like', 'tell', 'deepest', 'darkest', 'fantasies', 'call', '60p/min', 'stop', 'texts', 'call', 'nat', 'rate']"
5022,0,"['coming', 'friday', 'leave', 'pongal', 'get', 'news', 'work', 'place']"
5023,0,"['hey', 'inconvenient', 'sis', 'huh']"
5024,0,"['ok', 'vl', 'u', 'know', 'got', 'adsense', 'approved']"
5025,0,"['really', 'good', 'see', 'day', 'dudette', 'missing']"
5026,0,"['want', 'go', 'perumbavoor']"
5027,0,"['many', 'times', 'told', 'stage', 'use', 'laugh', 'listen', 'aha']"
5028,1,"['wo', ""n't"", 'believe', ""'s"", 'true', ""'s"", 'incredible', 'txts', 'reply', 'g', 'learn', 'truly', 'amazing', 'things', 'blow', 'mind', 'o2fwd', '18p/txt']"
5029,0,"[""n't"", 'hear']"
5030,0,"['thanks', 'talk', 'saturday', 'dear', 'cherish', 'brother', 'role', 'model']"
5031,0,"['pls', 'clarify', 'back', 'open', 'return', 'ticket', 'preponed', 'go', 'back', 'kerala']"
5032,1,"['natalie', '20/f', 'inviting', 'friend', 'reply', 'yes-165', 'no-165', 'see', 'www.sms.ac/u/natalie2k9', 'stop', 'send', 'stop', 'frnd']"
5033,0,"['ran', 'younger', 'man', 'make', 'pretty', 'babies', 'together']"
5034,1,"['jamster', 'get', 'free', 'wallpaper', 'text', 'heart', 'c', 'apply', 'need', 'help', 'call']"
5035,0,"['ic', 'lol', 'play', 'doors', 'sometime', 'yo']"
5036,0,"['dunno', 'dad', 'said', 'coming', 'home', 'bring', 'us', 'lunch', 'yup', 'go', 'w', 'u', 'lor', 'call', 'u', 'reach', 'school', 'lor']"
5037,0,"['sent', 'jd', 'customer', 'service', 'cum', 'accounts', 'executive', 'ur', 'mail', 'id', 'details', 'contact', 'us']"
5038,0,"['desires-', 'u', 'going', 'doctor', 'liver', 'get', 'bit', 'stylish', 'get', 'ur', 'hair', 'managed', 'thats']"
5039,0,"['hmmm.still', 'dont', 'opener']"
5040,0,"['yeah', 'basically', 'time', 'next', 'week', 'get', 'away', 'mom', 'amp', 'get']"
5041,0,"['edison', 'rightly', 'said', '\\a', 'fool', 'ask', 'questions', 'wise', 'man', 'answer\\', 'know', 'us', 'speechless', 'viva', 'gm', 'gnge', 'gnt']"
5042,0,"['vote', 'wherever', 'heart', 'guides']"
5043,0,"['sis', 'lor', 'juz', 'watched', 'italian', 'job']"
5044,0,"['tick', 'tick', 'tick', '....', 'could', 'die', 'loneliness', 'know', 'pouts', 'stomps', 'feet', 'need']"
5045,0,"['lmao', 'know', 'well']"
5046,1,"['double', 'mins', 'double', 'txt', '1/2', 'price', 'linerental', 'latest', 'orange', 'bluetooth', 'mobiles', 'call', 'mobileupd8', 'latest', 'offers', 'call2optout/lf56']"
5047,0,"['train', 'back', 'northampton', ""'m"", 'afraid', ""'m"", 'staying', 'skyving', 'today', 'ho', 'ho', 'around', 'wednesday', 'though', 'fancy', 'comedy', 'club', 'week', 'way']"
5048,0,"['goodnight', 'da', 'thangam', 'really', 'miss', 'u', 'dear']"
5049,0,"['hey', 'next', 'sun', ""'s"", 'basic', 'yoga', 'course', 'bugis', 'go', 'pilates', 'intro', 'next', 'sat', '....', 'tell', 'time', 'r', 'free']"
5050,0,"['geeeee', 'internet', 'really', 'bad', 'today', 'eh']"
5051,1,"['free', 'video', 'camera', 'phones', 'half', 'price', 'line', 'rental', 'mths', 'cross', 'ntwk', 'mins', 'txts', 'call', 'mobileupd8', 'call2optout/674']"
5052,0,"['think', 'disturbing', 'da']"
5053,0,"['sorry', ""'ll"", 'call', 'later', 'meeting', 'sir']"
5054,0,"['havent', 'stuck', 'orchard', 'dad', ""'s"", 'car', 'going', 'dinner', 'u', 'leh', 'r', 'free', 'tonight']"
5055,0,"['ok', 'also', 'wan', 'watch', 'e', 'pm', 'show']"
5056,0,"['dunno', 'lei', 'like', 'dun', 'haf']"
5057,0,"['brother', 'transfered', 'lt', 'gt', 'lt', 'gt', 'pa']"
5058,0,"['calls', 'later', 'afternoon', 'onwords', 'mtnl', 'service', 'get', 'problem', 'south', 'mumbai', 'hear', ""n't"", 'listen']"
5059,1,"['62735=å£450', 'uk', 'break', 'accommodationvouchers', 'terms', 'conditions', 'apply', 'claim', 'mustprovide', 'claim', 'number']"
5060,0,"['talk', 'g', 'x']"
5061,0,"['hai', 'dear', 'friends', 'new', 'amp', 'present', 'number', 'rajitha', 'raj', 'ranju']"
5062,1,"['5p', 'alfie', 'moon', ""'s"", 'children', 'need', 'song', 'ur', 'mob', 'tell', 'ur', 'm8s', 'txt', 'tone', 'charity', 'nokias', 'poly', 'charity', 'polys', 'zed', 'profit', 'charity']"
5063,0,"['different', 'styles']"
5064,1,"['win', 'å£200', 'shopping', 'spree', 'every', 'week', 'starting', 'play', 'text', 'store', 'skilgme', 'tscs08714740323', '1winawk', 'age16', 'å£1.50perweeksub']"
5065,0,"['gud', 'ni8', 'dear', 'slp', 'well', 'take', 'care', 'swt', 'dreams', 'muah']"
5066,0,"['want', 'sent', 'lt', 'gt', 'mesages', 'today', 'thats', 'sorry', 'hurts']"
5067,1,"['2nd', 'attempt', 'contract', 'u', 'weeks', 'top', 'prize', 'either', 'å£1000', 'cash', 'å£200', 'prize', 'call']"
5068,0,"['well', ""'m"", 'glad', ""n't"", 'find', 'totally', 'disagreeable', 'lol']"
5069,0,"['guy', 'flash', 'go', 'call', 'call', 'madam', 'take', 'care', 'oh']"
5070,1,"['want', 'new', 'nokia', '3510i', 'colour', 'phone', 'deliveredtomorrow', 'free', 'minutes', 'mobile', 'free', 'texts', 'free', 'camcorder', 'reply', 'call']"
5071,0,"['mark', 'works', 'tomorrow', 'gets', 'work', 'house', 'meet', 'u', 'afterwards']"
5072,0,"['\\keep', 'ur', 'problems', 'ur', 'heart', ""b'coz"", 'nobody', 'fight', 'u', 'u', 'amp', 'u', 'fight', 'ur', 'self', 'amp', 'win', 'battle', '-vivekanand-', 'g', '9t', 'sd']"
5073,0,"['yeah', 'give', 'call', ""'ve"", 'got', 'minute']"
5074,0,"['\\hi', 'babe', 'uawake', 'feellikw', 'shit.justfound', 'via', 'aletter', 'thatmum', 'gotmarried', '4thnov.behind', 'ourbacks', 'åð', 'fuckinnice', 'selfishdeviousbitch.anyway', 'iåõl', 'call', 'u\\']"
5075,0,"['amazing', 'rearrange', 'letters', 'gives', 'meaning', 'dormitory', 'dirty', 'room', 'astronomer', 'moon', 'starer', 'eyes', 'see', 'election', 'results', 'lies', 'lets', 'recount', 'mother-in-law', 'woman', 'hitler', 'eleven', 'plus', 'two', '=twelve', 'plus', 'one', 'amazing']"
5076,0,"['aiya', 'discuss', 'later', 'lar', 'pick', 'ì_']"
5077,0,"['hey', 'happy', 'birthday']"
5078,0,"['sorry', 'missed', 'call', 'please', 'call', 'back']"
5079,0,"['omg', 'one', 'thing', 'another', 'cat', 'worms', 'bad', 'day', 'end']"
5080,0,"['good', 'morning', 'im', 'suffering', 'fever', 'dysentry', 'able', 'come', 'office', 'today']"
5081,0,"['wont', 'anything', 'de']"
5082,0,"['type', 'stuff', 'sing']"
5083,0,"['st', 'andre', 'virgil', ""'s"", 'cream']"
5084,0,"['check', 'rooms', 'befor', 'activities']"
5085,0,"['fri', 'ah', 'okie', 'lorgoin', 'drivin', 'den', 'go', 'shoppin', 'tt']"
5086,0,"['gokila', 'talking', 'aha']"
5087,0,"['hi', 'shanilrakhesh', 'here.thanksi', 'exchanged', 'uncut', 'diamond', 'stuff.leaving', 'back', 'excellent', 'service', 'dino', 'prem']"
5088,0,"['k.k.this', 'month', 'kotees', 'birthday', 'know']"
5089,0,"[""'m"", 'really', 'really', 'broke', 'oh', 'amount', 'small', 'even', 'lt', 'gt']"
5090,0,"['sorry', 'mates', 'phone', 'didnt', 'write', 'love', 'kate']"
5091,1,"['themob', 'hit', 'link', 'get', 'premium', 'pink', 'panther', 'game', 'new', 'sugababes', 'crazy', 'zebra', 'animation', 'badass', 'hoody', 'wallpaper-all', 'free']"
5092,0,"['ah', 'well', 'confuses', 'things', 'doesnt', 'thought', 'friends', 'maybe', 'wrong', 'thing', 'already', 'sort', 'invited', '-tho', 'may', 'come', 'cos', 'money']"
5093,0,"['aight', 'call', ""'re"", 'close']"
5094,0,"['nope', 'thats', 'fine', 'might', 'nap', 'tho']"
5095,1,"['msg', 'mobile', 'content', 'order', 'resent', 'previous', 'attempt', 'failed', 'due', 'network', 'error', 'queries', 'customersqueries', 'netvision.uk.com']"
5096,0,"['news', 'hassling', 'get', 'weed', 'week', 'andres', 'money', 'haughaighgtujhyguj']"
5097,0,"['boy', 'loved', 'gal', 'propsd', 'bt', 'didnt', 'mind', 'gv', 'lv', 'lttrs', 'bt', 'frnds', 'threw', 'thm', 'boy', 'decided', 'aproach', 'gal', 'dt', 'time', 'truck', 'speeding', 'towards', 'gal', 'wn', 'hit', 'girld', 'boy', 'ran', 'like', 'hell', 'n', 'saved', 'asked', ""'hw"", 'cn', 'u', 'run', 'fast', 'boy', 'replied', '\\boost', 'secret', 'energy\\', 'n', 'instantly', 'girl', 'shouted', 'energy\\', 'n', 'thy', 'lived', 'happily', '2gthr', 'drinking', 'boost', 'evrydy', 'moral', 'story', 'hv', 'free', 'msgs', 'gud', 'ni8']"
5098,0,"['wnt', 'buy', 'bmw', 'car', 'urgently', 'vry', 'urgent.but', 'hv', 'shortage', 'lt', 'gt', 'lacs.there', 'source', 'arng', 'dis', 'amt', 'lt', 'gt', 'lacs', 'thats', 'prob']"
5099,0,"['ding', 'ya', 'break', 'fassyole', 'blacko', 'londn']"
5100,0,"['really', 'need', 'kiss', 'u', 'miss', 'u', 'baby', 'ur', 'baby', '4eva']"
5101,0,"['sign', 'maturity', 'start', 'saying', 'big', 'things', 'actually', 'start', 'understanding', 'small', 'things', 'nice', 'evening', 'bslvyl']"
5102,0,"['oh', 'got', 'many', 'responsibilities']"
5103,1,"['new', 'message', 'please', 'call']"
5104,0,"[""'ve"", 'reached', 'sch', 'already']"
5105,1,"['december', 'mobile', '11mths+', 'entitled', 'update', 'latest', 'colour', 'camera', 'mobile', 'free', 'call', 'mobile', 'update', 'vco', 'free']"
5106,0,"['u', 'definitely', 'need', 'module', 'e', 'humanities', 'dis', 'sem', 'izzit', 'u', 'wan', 'take', 'modules', '1st']"
5107,0,"['argh', 'fuck', 'nobody', 'town']"
5108,1,"['get', 'lions', 'england', 'tone', 'reply', 'lionm', 'mono', 'lionp', 'poly', 'go', 'www.ringtones.co.uk', 'original', 'n', 'best', 'tones', '3gbp', 'network', 'operator', 'rates', 'apply']"
5109,0,"['thanks', 'fills', 'complete', 'calm', 'reassurance']"
5110,0,"['aslamalaikkum', '....', 'insha', 'allah', 'tohar', 'beeen', 'muht', 'albi', 'mufti', 'mahfuuz', 'meaning', '....']"
5111,0,"['driving', 'training']"
5112,0,"['lol', 'real', 'told', 'dad', 'cancer']"
5113,1,"['private', 'account', 'statement']"
5114,0,"['oops', 'lt', 'gt']"
5115,0,"['\\not', 'enufcredeit', 'tocall.shall', 'ileave', 'uni', '+get', 'bus', 'yor', 'house']"
5116,0,"['hi', 'chikku', 'send', 'nice', 'msgs']"
5117,0,"['impossible', 'argue', 'always', 'treats', 'like', 'sub', 'like', 'never', 'released', 'remind', 'necessary']"
5118,0,"['work', 'ah', 'den', 'plus', 'lor', 'u', 'workin', 'oso', 'rite', 'den', 'go', 'orchard', 'lor', 'place', 'go', 'liao']"
5119,0,"['wonderful', 'okors', 'great', 'month', 'cherish', 'guys', 'wish', 'well', 'day', 'mojibiola']"
5120,0,"['cuz', 'ibored', 'wan', 'na', 'study']"
5121,0,"['wot', 'wed', 'nite', 'til']"
5122,0,"['rose', 'redred', 'bloodblood', 'heartheart', 'u', 'u', '....', 'send', 'tis', 'ur', 'friends', 'including', 'u', 'like', 'u', 'get', 'back', '1-u', 'r', 'poor', 'relation', '2-u', 'need', 'support', '3-u', 'r', 'frnd', 'many', '4-some1', 'luvs', 'u', '5+-', 'some1', 'praying', 'god', 'marry', 'u.', 'try', '....']"
5123,0,['way']
5124,0,"['sucks', ""'ll"", 'go', 'u', 'hair', ""'ll"", 'free', 'right']"
5125,0,"[""'s"", 'still', 'working', 'time', 'also', 'tried', 'adding', 'zeros', 'savings', 'checking', 'lt', 'gt']"
5126,0,"['hmm', 'dunno', 'leh', 'mayb', 'bag', 'goigng', 'dat', 'small', 'jus', 'anything', 'except', 'perfume', 'smth', 'dat', 'keep']"
5127,0,"['sday', 'joined.so', 'training', 'started', 'today']"
5128,0,"['sorry', 'grocers']"
5129,0,"['nice', 'pubs', 'near', 'frankie', 'n', 'bennys', 'near', 'warner', 'cinema']"
5130,1,"['costa', 'del', 'sol', 'holiday', 'å£5000', 'await', 'collection', 'call', 'toclaim', 'sae', 'tc', 'pobox334', 'stockport', 'sk38xh', 'costå£1.50/pm', 'max10mins']"
5131,0,"['yup', 'havent', 'want', 'go', 'yoga', 'call', 'book']"
5132,0,"['oh', 'shut', 'omg', 'yesterday', 'dream', 'kids', 'boys', 'pissed', 'kids', 'boys', 'even', 'told', 'mark', 'dream', 'changing', 'diapers', 'cause', ""'m"", 'getting', 'owed', 'face']"
5133,0,"['yeah', 'imagine', 'would', 'really', 'gentle', 'unlike', 'docs', 'treat', 'patients', 'like', 'turkeys']"
5134,1,"['free', '1st', 'week', 'no1', 'nokia', 'tone', 'ur', 'mobile', 'every', 'week', 'txt', 'nokia', 'get', 'txting', 'tell', 'ur', 'mates', 'www.getzed.co.uk', 'pobox', 'w45wq', '16+', 'norm150p/tone']"
5135,0,"['started', 'dont', 'stop', 'pray', 'good', 'ideas', 'anything', 'see', 'help', 'guys', 'i.ll', 'forward', 'link']"
5136,0,"['hi', 'darlin', 'im', 'helens', 'fone', 'im', 'gon', 'na', 'b', 'princes', 'nite', 'please', 'come', 'tb', 'love', 'kate']"
